84971;[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}];en;Penguin Pool Murder;The body of unscrupulous stockbroker Gerald Parker suddenly appears in the penguin tank at the aquarium.;320909;/pQIr9c2Fe114Q3SbjcBsaNVwk6t.jpg;1932-12-09;700;33;2
81867;[{'id': 35, 'name': 'Comedy'}];en;Breakaway;A hockey enthusiast since 12 years of age, Toronto-based Rajvinder Singh, even went to the extent of trimming his hair, discarding his Pagri/turban, did not complete his education, incurred the wrath of his father, Darvesh, who wanted him to be involved in the family business as well as confirm and respect Sikh religion principles and values. Hoping to play professional hockey, Rajvinder, along with other fellow Sikh players, instead finds himself treated as the object of ridicule, referred to as a 'joker', by mainstream Caucasian players. Even his friends tease him and ask him to take up 'Guli Danda' and Kabaddi', while his father makes him work for Uncle Sammy as a truck driver. He is attracted to stunning law student Melissa Winters while her brother, Dan, offers to coach Rajvinder and his team. Unable to get themselves included in any team, they form their own...;1263592;/l2QyjLDc5baO5ygVsndGjwZTZeI.jpg;2011-09-30;1010;60;12
20305;[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}];en;Nukes in Space;U.S. nuclear tests in space, and the development of the military intercontinental ballistic missile (ICBM).;336895;/6e80GMw4IJgbAdlWkcdFvnpk6hq.jpg;1999-01-01;530;58;3
137094;[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}];en;Jack Ryan: Shadow Recruit;Jack Ryan, as a young covert CIA analyst, uncovers a Russian plot to crash the U.S. economy with a terrorist attack.;11234862;/jBibISmRBUO35p0Picv0nOo33sc.jpg;2014-01-15;1050;59;1194
157350;[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}];en;Divergent;In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.;21572584;/yTtx2ciqk4XdN1oKhMMDy3f5ue3.jpg;2014-03-14;1390;69;4784
6418;[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}];en;Hotel Chevalier;"Grief? Depression? Ambiguity in a Paris hotel room. Jack Whitman lies on a bed, ordering a grilled cheese sandwich from room service. His phone rings; it's a woman on her way to see him, a surprise. He readies the room, moving without affect, drawing a bath, changing his clothes. She arrives, as does the food, and the complications of their relationship emerge in bits and pieces. He invites her out on the balcony to see his view. Will they make love? Is the relationship over?";4933446;/gr1Dd92kM1hxVwYtyYdcxs18ukg.jpg;2007-09-03;130;71;204
15494;[{'id': 12, 'name': 'Adventure'}, {'id': 10770, 'name': 'TV Movie'}];en;Starflight: The Plane That Couldn't Land;"This is the story of Starflight One, the world's first ""hypersonic plane,"" which flies faster and higher than any other commercial jet. On the night of its maiden flight from Los Angeles to Sydney, a freak accident incolving an unauthorized rocket launch sends Starflight One out of the atmosphere and into a decaying orbit around the Earth. With no heat shielding and limited oxygen, it is up to the bravery of the crew and the ingenuity of NASA and the plane's designers to save the passengers trapped on board.";857489;/c8KYmlPVLBLNBsLbiOSWhoXFuka.jpg;1983-02-27;1050;33;8
240916;[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}];en;Reasonable Doubt;When up-and-coming District Attorney Mitch Brockden commits a fatal hit-and-run, he feels compelled to throw the case against the accused criminal who was found with the body and blamed for the crime. Following the trial, Mitch's worst fears come true when he realizes that he acquitted a guilty man, and he soon finds himself on the hunt for the killer before more victims pile up.;11072355;/HwcSgZ4DuvmwdibfKCUz5dnPBx.jpg;2014-01-17;910;56;236
54642;[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}];en;Heavy Metal Parking Lot;Heavy Metal Parking Lot documents heavy metal music fans tailgating in the parking lot outside the Capital Centre (since demolished) in Landover, Maryland, on May 31, 1986, before a Judas Priest concert (with opening act Dokken).;885949;/mOUrD81QfnQpK4xO4f0we36RH3G.jpg;1986-01-01;170;76;10
91052;[{'id': 35, 'name': 'Comedy'}];fr;J'Aime Regarder les Filles;Primo is an ordinary middle-class youngster studying for his baccalaureate, who gets side-tracked when he falls in love with a rich girl. They soon learn they have to deal with her condescending friends who look down upon this upstart.;1269941;/pj5gBkKnC5N144RrnxQVX95DQAp.jpg;2011-07-20;920;51;18
221667;[{'id': 18, 'name': 'Drama'}];fr;Saint Laurent;1967-1976. As one of history's greatest fashion designers entered a decade of freedom, neither came out of it in one piece.;5657197;/rztKoBmByO5TaT8bK70W1gZZ3lL.jpg;2014-09-23;1500;60;78
51259;[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}];fr;Le prix du danger;In a futuristic society, contestants pit their survival skills against each other in a fight to the death for cash prizes, and the contest is aired live on television.;672756;/dum5ii6bXXsizqGu7hvXv9f1Xdg.jpg;1983-01-25;1000;55;5
182972;[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}];en;Cargo;Stranded in the midst of a zombie apocalypse, a man sets in motion an unlikely plan to protect the precious cargo he carries: his infant daughter.;1139989;/6DK8orkKrmxp0VjAwuLFmVcEC4k.jpg;2013-04-02;70;83;11
95943;[{'id': 18, 'name': 'Drama'}];en;The Road to Ruin;A young girl gets involved with a crowd that smokes marijuana, drinks and has sex. She winds up an alcoholic, pregnant drug addict and is forced to get an abortion.;1142764;/91mat7kVtLTBbvGNWyL9J7brlhR.jpg;1934-05-14;620;38;4
102207;[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}];fr;Sur la Piste du Marsupilami;When reporter Dan Geraldo (Alain Chabat) arrives in Palombia to hunt for a scoop, he never suspects that he is about to make an incredible discovery... With his resourceful local guide Pablito (Jamel Debbouze), D an has one surprise after another during a thrilling adventure that allows him to bring the world some spectacular news: the Marsupilami, a mythical and mischievous animal, really does exist! You too will believe in furry tails!;10409049;/u4hF8kS8xcE500OUpefka1vHCSm.jpg;2012-04-03;1050;50;214
52395;[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}];en;Fear;Psychic Ally Sheedy helps police solve murders by mentally linking with the murderer. Then she discovers a murderer with the same talent - who wants to share the fear of his victims with her!;861893;/2Vo8LuvglgVrz2YQyIWOC2uv3zn.jpg;1990-07-15;950;64;9
91817;[{'id': 27, 'name': 'Horror'}];en;Fear No Evil;High school student turns out to be personification of Lucifer. Two archangels in human form (as women) take him on.;114527;/t7MoviBlqlkAWjCWP375YGnqn9E.jpg;1981-01-19;990;49;7
79316;[{'id': 27, 'name': 'Horror'}];en;Devil's Due;An unexpected pregnancy takes a terrifying turn for newlyweds Zach and Samantha McCall.;10591125;/u8u1q4eu4Yxt8n1NXuykzguDjj8.jpg;2014-01-08;890;44;218
163875;[{'id': 99, 'name': 'Documentary'}];en;Into the Mind;From the makers of All.I.Can comes the new feature film Into the Mind. Blur the lines between dream state and reality, as you perceive the world through the minds of many. Into the Mind contemplates the experiences passed between mentors and peers to paint a philosophical portrait of human kind. What drives us to overcome challenge? How do we justify risk? What forces are at the core of a mountain addiction? Unique athlete segments over a multitude of mountain sport genres depict the connectivity of Earth, and window into never-seen-before moments. Explore how we begin our perception of self, construct the foundations of confidence, and are ultimately led up the path of self-actualization.;1222176;/ep2CPCIp4lNTcTQsuoMUTd6PHwk.jpg;2013-09-25;830;69;9
19551;[{'id': 27, 'name': 'Horror'}];en;Shadow Puppets;Director Michael Winnick's chilling tale stars James Marsters as Jack, one of eight captives who awaken in an abandoned asylum not knowing who they are or why they are together. They discover that they've been used in an experiment to erase disturbing memories, but instead, a murderous creature has been unleashed. Reaching out from the shadows, the monster hunts the eight strangers as they race to escape the asylum.;1443434;/8OAQacZ7LQ5ciuFrjEgGsg9cZlc.jpg;2007-04-16;1030;44;16
2442;[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}];en;The Final Cut;Mysterious bomber is planting explosive devices in Seattle. Since their quality takes too big a toll among Seattle Police bomb experts, John Pierce, former head of the Bomb Squad, reluctantly takes the job that will take him to face his worst nightmare.;1797462;/wCLOI343p8kCWFnBWIVKQdXMxmy.jpg;1996-03-01;960;73;3
29403;[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}];en;The Night Walker;A woman is haunted by recurring nightmares, which seem to be instigated by her late husband who supposedly was killed in a fire.;408128;/r59Luf4njy2uY9D9DYqlLz2mfjh.jpg;1964-12-01;860;63;3
55922;[{'id': 35, 'name': 'Comedy'}];en;Intern Academy;Follows the misadventures of a group of young interns at a hospital/medical school - dealing with the pressures of school and love.;2088552;/3R4WEdofBSNYpHrGIOkFKhYmpBw.jpg;2004-05-16;980;49;11
84178;[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}];en;Black Rock;Three childhood friends set aside their personal issues and reunite for a girls’ weekend on a remote island off the coast of Maine. One wrong move turns their weekend getaway into a deadly fight for survival.;8732143;/mn9UJZzPtH3i0f2PHW3pkA4x6st.jpg;2012-01-21;830;49;80
41374;[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}];en;The First Power;"A young man born out of an incestuous relationship, after enduring an emotionally scarring childhood, gives in to the dark side of Satanic forces and becomes a weapon of evil. He kills with such ferocity that he becomes the main target of the L.A.P.D. Detective Russell Logan engages in a battle of wits with Channing in life and after death. It appears that Channing can't be stopped, but Logan has a few tricks of his own to match Channing's -""First Power"".";1942945;/icnsl44uYXyiArcRiSSMwseKtzx.jpg;1990-04-06;980;47;15
59145;[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}];fr;L'assaut;Saturday 24th December 1994. Four GIA terrorists hijack an Air France A300 Airbus at the Algiers airport. The Airbus, bound for Paris, has 227 passengers on board. No one knows exactly what the terrorists’ intentions are, just that they are armed and extremely determined. They demand the liberation of their “brothers in arms” and want the aircraft to take off at once. After very lengthy and intense negotiations between the French and Algerian governments, the plane is finally allowed to leave. There are three main characters at the heart of the action: a member of the GIGN, Carole Jeanton, an ambitious technocrat willing to do anything it takes to achieve personal gain from the events, and Yahia Abdallah, a determined jihadist who grew up in the slums of Algiers and was being manipulated by an obscure GIA envoy, Ali Touchent.;3141456;/WCzsibvOC37VBpFfpW1pMHm8rB.jpg;2010-11-12;900;64;50
149206;[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}];en;Holiday Spin;Blake and his mother Roxy live in Charlotte, NC. Roxy owns a dance studio and Blake is looking forward to a career as a fighter.;739783;/fArzgU7j7Nb1DM5iK1w1BTtEBzE.jpg;2012-11-19;0;70;4
10958;[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}];en;Flight 93;"Flight 93 is a 2006 made-for-TV film, directed by Peter Markle, which chronicles the events aboard United Airlines Flight 93 during the September 11 attacks. It premiered January 30, 2006 on the A&amp;E Network and was re-broadcast several times throughout 2006. The film focused heavily on eight passengers, namely Todd Beamer, Mark Bingham, Tom Burnett, Jeremy Glick, Lauren Grandcolas, Donald Greene, Nicole Miller, and Honor Elizabeth Wainio. It features small appearances from many other passengers, namely Donald Peterson and his wife, Jean, and also from flight attendant Sandra Bradshaw.";2990253;/9Ux2lNCCN29zaIQgQWqTfot8rWw.jpg;2006-01-30;890;60;42
118011;[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}];es;Distinto amanecer;This Mexican crime melodrama was released in English-speaking communities as Another Dawn. Latin film favorite Pedro Armendariz stars as smooth-talking Octavio, chief henchman to a slain labor leader. On behalf of his fallen boss, Octavio protects a cache of valuable documents from the assassins. Along the way, he renews his relationship with ex-flame Julieta (Andrea Palma), now engaged to another man.;293173;/7i2UPtlemo5ZEQN4sCycN5oyznY.jpg;1943-11-18;1080;60;3
26657;[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}];en;Nobody Lives Forever;A con artist falls for the rich widow he's trying to fleece.;778661;/a56FG5htbzg4bRzIX2lQrRdCIiR.jpg;1946-11-01;1000;51;5
135855;[{'id': 18, 'name': 'Drama'}];en;Dirty Pictures;A Cincinnati museum director goes on trial in 1990 for exhibiting sadomasochistic photographs taken by Robert Mapplethorpe.;542681;/2S9FP2zT6qWlJ4Yid0Fj6FNU1XT.jpg;2000-05-27;1040;75;2
88293;[{'id': 99, 'name': 'Documentary'}];en;American Scary;A fond remembrance of and tribute to the uniquely American institution of the horror movie host.;162407;/uxKIwKtI5JQRQggbq0wkY46VVJA.jpg;2006-10-21;920;77;3
159932;[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}];en;A Single Shot;The tragic death of a beautiful young girl starts a tense and atmospheric game of cat and mouse between hunter John Moon and the hardened backwater criminals out for his blood.;1290146;/mRB9NKivgrvPgqEmqY2PLBI53Jk.jpg;2013-02-09;1160;57;92
37351;[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}];fr;Le Mystère de la chambre jaune;Joseph Rouletabille (Bruno Podalydès), a reporter for a local newspaper, investigates the attempted killing of Mathilde Stangerson (Sabine Azéma), who uses the yellow room of the title as her bedroom. At the time of the revolver shots her room was locked and the windows were barred, but when her father (Michael Lonsdale) enters after having forced the door, there is no-one there except for Mathilde. So who did it and how did he get away?;1312686;/pVHzyb4Ax6K71u81vlSilDTB0AX.jpg;2003-06-11;1180;67;20
33998;[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}];fr;Un singe en hiver;The story of a man who has stopped drinking- and then dreaming- and who thanks to a young man who tries to forget a lost love in alcohol will turn drunk again during an exciting night.;174424;/pDHQrYstFSweekjvszARD7Njx2M.jpg;1962-05-11;1050;69;21
39311;[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}];en;Murders in the Zoo;A crazed zoologist uses zoo animals to dispose of his wife's suitors.;228654;/lSdWjZmb5jc9PgxRoUA5BxDnfJ2.jpg;1933-03-31;620;49;5
161315;[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}];en;Are You Listening?;WBLA is on the air, presenting the live music, the sudsy dramas and the sell-sell-sell of commercial interludes that keep consumers buying and sponsors smiling. But one sponsor, a producer of plumbing supplies, isn’t happy. So WBLA scriptwriter Bill Grimes is bounced from his job, setting in motion this movie’s turn from comedic to darkly tragic. William Haines, two years removed from being Tinseltown’s top male star, plays Grimes in a melodrama noted for its glimpses of live radio production and for a Depression-era ethos that includes peroxide cuties eager to land a job, a sugar daddy or both.;73727;/k6txQ9U04qqgEzv8xvwIh3Wwg2N.jpg;1932-03-20;730;0;0
61663;[{'id': 35, 'name': 'Comedy'}];en;Pourquoi pas moi ?;"Four gay French expatriots share a business in Barcelona. When they and their parents are thrown together for a ""coming out"" party, another French Farce ensues.";283486;/nHaaB4aJYRvYv1iod3Hl1RUjr4z.jpg;1999-01-06;940;64;6
56906;[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}];en;Husk;A group of friends stranded near a desolate cornfield find shelter in an old farmhouse, though they soon discover the dwelling is the center of a supernatural ritual.;10816473;/wIibQbOpVJ6ru86VZoBLwmtbSFC.jpg;2011-01-28;830;54;87
31780;[{'id': 99, 'name': 'Documentary'}];en;The Rock-afire Explosion;"""The Rock-afire Explosion"" is the story of a small-town disc-jockey, a struggling inventor, and an animatronic rock band, that quickly becomes an eccentric portrait of childhood memories, broken dreams, and the resilience of the human spirit.";11809;/gZZNOJneFSGzZiDM0XJHCb9on6U.jpg;2009-01-01;700;48;3
255576;[{'id': 18, 'name': 'Drama'}];es;Yanco;The engaging and sentimental tale begins when the little boy (Ricardo Ancona) starts manifesting a greater and greater talent at music and at the same time, a supersensitivity to sounds. His overly astute hearing drives him into the woods and away from the cacophony of the town's hustle and bustle. Once in the woods, he meets a kindly old hermit who teaches him how to play the violin he made. After the old man dies, the violin ends up at a pawn shop, and each night the boy sneaks in to play it in secret. It is this haunting, nightly music that sets the town on edge -- people think an evil spirit is on the loose.;149761;/dIYDZ1Ml8dSFyBtKALn41Zq3T8d.jpg;1961-11-01;850;57;3
266549;[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}];en;Η κόρη μου η σοσιαλίστρια;Liza falls in love with one of her father's employees. Her socialistic ideas about employment drive her to collide with her father and the sociopolitical status of the time.;48322;/d2MguGpvI9sqvW6LjrKzgITIscy.jpg;1966-10-12;940;63;3
134096;[{'id': 35, 'name': 'Comedy'}];es;Dos más dos;When the fun of double dating begins to grow old, Richard and Bettina share a dirty little secret with their friends Diego and Emilia: They live a double life as swingers, and would love to share this practice with them.;2128852;/1E2uSlKHJjKPn88nKWUsKVZyoMI.jpg;2012-08-16;1030;56;18
138977;[{'id': 18, 'name': 'Drama'}];en;Hello Herman;"Set in the not so distant future, in Any Town USA, sixteen year old Herman Howards makes a fateful decision. He enters his suburban school and kills thirty nine students, two teachers, and a police officer. Just before his arrest he emails his idol, famous journalist Lax Morales, sending him clips of the shootings captured with Herman's own digital camera. In the clips Herman tells Lax, ""I want to tell my story on your show"". Lax, haunted by his own past, is now face to face with Herman.";1469955;/t02RkrJQ2XyzZLDZIPtnOWqeWn6.jpg;2012-06-05;880;63;8
109259;[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}];en;Blume In Love;Lawyer Stephen Blume, specialized in divorces, lives a paradoxical situation when, having his own marriage break up, is still in love with his ex-wife.  Gedorge Segal plays a divorce lawyer who is divorced himself after his wife (Susan Anspach) catches him cheating on her.  She, in turn, moves on and falls into an easy-going relationship with an even more easy-going musician (Kris Kristofferson in one of his first film roles).  But Blume chooses this moment to fall back in love with his ex-wife (Marsha Mason) and begins to woo her anew.;322993;/4eqXrKxnzCxZx92vLXhRRupSJLs.jpg;1973-06-17;1150;58;6
89445;[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}];en;Eggshells;Experimental allegorical story about a group of hippie students in Austin, Texas, who move into an old big house in the woods. However, something else is there and it's influencing them.;55097;/qlaGO8llKWfnmQhwDmNg6kczJ6J.jpg;1969-01-01;890;100;1
75020;[{'id': 27, 'name': 'Horror'}];en;Gag;A simple burglary spirals violently out of control when two professional thieves break into a Hollywood Hills mansion in search of riches and instead find a man who has been bound, gagged and imprisoned in the massive estate. Upon making their grim discovery the morally conflicted pair makes a series of poor decisions that leads to a bloody battle for survival against a killer with no conscience and no remorse! A nightmare of greed, deceit, gut-wrenching violence and friendship put to the ultimate test, Gag is cutting-edge suspense horror at its spine-tingling best.;709738;/gSfSvSD9YLv3bouZrQCNm7POm0P.jpg;2006-01-11;780;27;9
156965;[{'id': 18, 'name': 'Drama'}];en;Concussion;After a blow to the head, Abby decides she can't do it anymore. Her life just can't be only about the house, the kids and the wife. She needs more: she needs to be Eleanor.;9078909;/LAWaXip3doyuEP3iXBmMcBCrGz.jpg;2013-04-04;960;51;31
71622;[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}];en;Atrocious;Quintanilla family was found dead in their country side house. Police reported the existence of 37 hours of recorded evidence. The family traveled to their old farm house, where they investigated about the Legend of the Girl in the Garraf woods. They used to record whatever they did. Atrocious shows the last five days of this family, and the strange situations that they lived in those moments and which remain unexplained.;4194524;/zTeJe7BP9NIh1LL9Y357LvNYAqT.jpg;2010-10-15;750;52;55
11188;[{'id': 28, 'name': 'Action'}];en;Ring of the Nibelungs;In this swords-and-sorcery tale, good-hearted blacksmith Eyvind (Max von Sydow) hides away infant Prince Siegfried (played as an adult by Benno Furmann) after two malevolent kings murder his father. But a fiery meteor sent by the gods reveals Siegfried's destiny, sending him on the quest of a lifetime. To save a crumbling kingdom claim the heart of his true love (Kristanna Loken), he'll have to slay the nefarious dragon, Fafnir.;5127239;/kgDZvJErOXIs1NCjkO6wgc1n2JR.jpg;2004-11-19;1840;64;36
177047;[{'id': 18, 'name': 'Drama'}];en;Decoding Annie Parker;The lives of a breast-cancer patient and a researcher who is trying to prove a genetic link to cancer intersect in a groundbreaking study.;3880541;/5aUYUQ7vt063WvFDC8VpHwNwMNA.jpg;2014-05-02;910;55;38
288526;[{'id': 35, 'name': 'Comedy'}];en;Η θεία απ' το Σικάγο;Aunt Calliopi returns to Greece from Chicago after 30 years and plans to marry off her nieces.;11368;/yeGJ9U3M7L5125rPg0JQItV6tXc.jpg;1957-12-16;720;70;3
53063;[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}];en;Forced to Kill;A repo man tries to deliver a repossessed Jaguar. He's captured by a bizarre family, straight out of the backwoods, who force him to fight in an illegal, bare-fist tournament run by an insane sheriff.;42391;/uyZ2hO1Opk9lyWBPBgSBzl2PpoL.jpg;1994-05-18;930;49;1
72872;[{'id': 99, 'name': 'Documentary'}];en;Forever Hardcore: The Documentary;FOREVER HARDCORE is fearless in exposing the true history of this wrestling revolution, as the faces that shaped an era share their memories through the laughter and the tears.;962386;/iTqjeQJDnL1dVTrijKL2E6Bhq1T.jpg;2005-02-15;3600;50;3
174344;[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}];en;Whitewash;The brutality of winter and the power of the mind are aptly portrayed in this dark comedy set in Northern Quebec. Bruce (Thomas Haden Church) is merely trying to survive a harsh winter when he meets Jean. Conflict leads to an accidental death, and Bruce finds himself in a complicated and unexpected place. Grappling with his guilt, Bruce creates a prison from which he cannot escape. Haden Church perfectly utilizes his comic talent in this wry, well-crafted film.;4437517;/aHMpTV0mX6zkjYr3HpdO2lK6vXD.jpg;2013-04-19;900;63;13
25003;[{'id': 99, 'name': 'Documentary'}];en;Friends of God: A Road Trip with Alexandra Pelosi;Alexandra Pelosi travels through the United States interviewing and filming several evangelical pastors and congregations.;57686;/gVbop1DJCLvC5pxglepfWzAdVz2.jpg;2007-01-25;560;70;2
60976;[{'id': 99, 'name': 'Documentary'}];en;The Fourth World War;"From the front-lines of conflicts in Mexico, Argentina, South Africa, Palestine, Korea, 'the North' from Seattle to Genova, and the 'War on Terror' in New York, Afghanistan, and Iraq. It is the story of men and women around the world who resist being annihilated in this war. While our airwaves are crowded with talk of a new world war, narrated by generals and filmed from the noses of bombs, the human story of this global conflict remains untold. ""The Fourth World War"" brings together the images and voices of the war on the ground. It is a story of a war without end and of those who resist. The product of over two years of filming on the inside of movements on five continents, ""The Fourth World War"" is a film that would have been unimaginable at any other moment in history. Directed by the makers of ""This Is What Democracy Looks Like"" and ""Zapatista"", produced through a global network of independent media and activist groups, it is a truly global film from our global movement.";43897;/6c1ARBQ6Q8vOs9VR33mp4pFyGXa.jpg;2003-04-27;780;70;1
78308;[{'id': 27, 'name': 'Horror'}];en;Blood Runs Cold;Winona, a successful artist looking to get away from her stressful life. Her manager rents her a house in her home town where she runs in to an old boyfriend. They go back to the house, only to find out it is not as empty as they assumed.;621907;/Cgc7gIZefV0V9hTX2wH8eBVcvu.jpg;2011-10-03;800;51;12
114638;[{'id': 35, 'name': 'Comedy'}];en;True Confession;Helen and Ken are a pretty strange couple. She is a pathological liar, and he is a scrupulously honest (and therefore unsuccessful) lawyer. Helen starts a new job, and when her employer is found dead, all the (circumstantial) evidence points at her. She is put on trial for murder, and her husband defends her. He thinks she is lying again when she says she didn't do it, and insists she plead that she did, but in self defense. Charlie, a shady, odd character who may or may not know something about what really happened, hangs around the courtroom and jail making rude comments and noises. After Helen is acquitted, he tries to blackmail them.;143494;/loeiHywuf0rNVAoXnMuld2rTAQi.jpg;1937-12-24;850;58;2
217993;[{'id': 16, 'name': 'Animation'}];en;Justice League: War;The world is under attack by an alien armada led by the powerful Apokoliptian, Darkseid. A group of superheroes consisting of Superman, Batman, Wonder Woman, The Flash, Green Lantern, Cyborg, and Shazam must set aside their differences and gather together to defend Earth.;8138622;/11X9WnPuSCnKavfTe0AJ935MDl4.jpg;2014-02-02;790;70;234
174671;[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}];en;Dark Touch;Niamh is the lone survivor of a bloody massacre after the furniture and objects in her family’s isolated house take on a monstrous life of their own. The police ignore her wild stories and the family friends and social worker who take her in try to introduce a new life. But in this psychological thriller, Niamh is unable to leave her violent past behind her, endangering everyone who crosses her path.;2118377;/qxN3v8XxRzzkhKvAKN6eRFxIVnr.jpg;2013-09-27;900;45;41
157384;[{'id': 18, 'name': 'Drama'}];en;Mother of George;A story about a woman willing to do anything and risk everything for her marriage.;1409684;/9GhIJpWMOIbAx9Tqvgs6WykkPh7.jpg;2013-01-18;1060;71;7
56647;[{'id': 35, 'name': 'Comedy'}];es;Primos;Three cousins travel to the village where they spent summer vacations as kids.;3528977;/9t9TYMviEj3d7FSqDTn9CH9YTQH.jpg;2011-02-04;980;68;43
199423;[{'id': 99, 'name': 'Documentary'}];en;Visitors;From the director of Koyaanisqatsi, an astonishing film that documents the drama of how we both live and witness what we experience. Shot in rich black and white Godfrey Reggio's latest film finds the full spectrum of emotion in human faces, gorgeous landscapes and even the behaviour of an especially expressive gorilla.;769064;/eqS02mRdkI948Kd0me3tbUY3sfh.jpg;2013-09-08;870;63;12
24475;[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}];en;Coco Chanel;Italian-French-British TV film targeting the US audience, about the fashion icon Coco Chanel. The film begins with the fashion goddess (deftly played by Shirley MacLaine) in her twilight years, steeped in wealth and fame, still issuing game-changing designs and collections. From here the biopic looks backwards to the woman's upbringing in an orphanage, and traces her path to ubiquity as it winds through poverty, wars, doomed romances, and rather glamorous betrayals.;2090843;/vWeCXoJjj6hZw232ls4z3axyFcd.jpg;2008-09-13;1390;61;33
215991;[{'id': 99, 'name': 'Documentary'}];en;Louise Bourgeois: The Spider, The Mistress And The Tangerine;A journey inside the world of a legend of modern art and an icon of feminism. Onscreen, the nonagenarian Louise Bourgeois is magnetic, mercurial and emotionally raw-an uncompromising artist whose life and work are imbued with her ongoing obsession with the mysteries of childhood. Her process is on full display in this intimate documentary, which features the artist in her studio and with her installations, shedding light on her intentions and inspirations. Louise Bourgeois has for six decades been at the forefront of successive new developments, but always on her own powerfully inventive and disquieting terms. In 1982, at the age of 71, she became the first woman to be honored with a major retrospective at New York's Museum of Modern Art. In the decades since, she has created her most powerful and persuasive work, including her series of massive spider structures that have been installed around the world.;11742;/yxZvDQcOWscACzKg5OaTCPl2BaK.jpg;2008-06-28;990;0;0
11765;[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}];en;The Riddle of the Sands;In the early years of the 20th Century, two British yachtsmen (Michael York and Simon MacCorkindale) stumble upon a German plot to invade the east coast of England in a flotilla of specially designed barges. They set out to thwart this terrible scheme, but must outwit not only the cream of the German Navy, but the feared Kaiser Wilhelm himself.;120008;/5vLW0OHdeHSEBC7wt6PewiBmX5m.jpg;1979-10-02;1030;66;10
104710;[{'id': 99, 'name': 'Documentary'}];en;Catastroika;They travel round the world gathering data on privatization in developed countries and search for clues on the day after Greece’s massive privatization program.;721417;/qSsrSsvZP2oJnPYOXdrFRzrtjn5.jpg;2012-02-11;870;71;6
